DOY,MeanT,Rain,MeanPET
356,16.72,0.91,5.2
357,16.25,1.07,5.1
358,16.19,2.14,4.8
359,16.79,1.89,5.5
360,17.12,0.95,6
361,17.18,0.82,6.1
362,17.39,2.36,6.1
363,17.27,1.07,5.1
364,17.15,2,5.3
365,17.44,2.08,5.5
366,17.19,1.21,5.5
