DOY,MeanT,Rain,MeanPET
261,8.323,3.07,1.9
262,7.858,1.2,2
263,7.948,1.19,2
264,8.173,1.49,2
265,8.565,1.65,2.2
266,8.87,1.37,2.1
267,9.125,2.48,2.2
268,9.002,2.61,2.2
269,8.505,3.43,2.2
270,8.515,2.36,2.1
271,8.288,1.97,1.9
272,8.557,1.33,2.2
273,9.334,2.29,2.3
274,9.356,1.08,2.1
275,9.89,1.15,2.4
276,10.11,1.97,2.4
277,9.557,2.76,2.4
278,9.105,4.67,2.2
279,8.828,3.17,2.7
280,8.737,2.71,2.7
281,8.88,1.92,2.5
282,9.015,2.75,2.3
283,9.1,2.17,2.6
284,9.402,2.01,2.5
285,9.595,4.25,2.5
286,9.543,3.42,2.5
287,9.423,2.68,2.6
288,9.11,3.18,2.3
289,9.217,2.07,2.5
290,10,2.62,2.6
291,10.32,3.89,2.6
292,9.803,3.01,2.5
293,9.967,2.93,2.7
294,10.66,3.54,2.8
295,10.17,2.01,2.7
296,9.625,0.75,2.7
297,9.844,2.41,2.7
298,10.29,2.66,3
299,10.34,2.59,3.1
300,10.35,1.93,2.8
301,10.71,1.53,2.8
302,10.87,3.38,2.7
303,10.91,3.88,3
304,11.07,2.02,3
305,11.21,2.46,2.9
306,11.09,1.32,3.1
307,11.06,2.91,3.5
308,11.11,1.69,3.4
309,11.07,2.3,3.4
310,10.79,1.59,2.9
311,10.83,1.25,3.4
312,11.39,2.67,3.5
313,11.57,2.53,3.1
314,11.62,2.41,3.3
315,11.95,1.12,3.4
316,11.99,1.77,3.7
317,11.09,1.31,3.3
318,10.68,3.31,3.5
319,11.44,2.15,3.6
320,11.82,3.43,3.5
321,11.55,4.38,3.6
322,10.54,3.45,3.1
323,10.17,2.09,3.5
324,10.87,3.4,3.7
325,11.36,5.64,3.5
326,11.11,3.31,3.2
327,11.2,1.43,3.8
328,12.26,1.4,3.9
329,12.51,2.71,3.8
330,12.43,1.89,3.8
331,12.26,2.6,4.3
332,11.74,2.01,3.7
333,11.97,1.65,3.7
334,12.26,2.85,3.8
335,12.28,0.9,3.7
336,12.92,1.56,3.9
337,13.41,1.99,4.2
338,13.42,1.78,4
339,13.93,4.3,4.3
340,13.8,4.25,3.6
341,12.74,1.62,3.7
342,13.01,2.94,4.1
343,13.03,3.16,3.6
344,12.97,1.45,3.8
345,13.48,3.37,3.7
346,13.52,2.29,3.5
347,13.59,2.92,3.9
348,13.35,2.29,3.8
349,13.34,1.8,4.2
350,13.72,4.71,3.9
351,13.94,4.45,3.8
352,13.77,4.38,3.7
353,13.56,2.15,3.9
354,13.1,2.84,3.8
355,13.01,5.32,3.9
356,13.12,4,4.2
357,13.18,3.32,4.1
358,13.74,2.51,4.4
359,13.97,2.44,4.1
360,13.66,3.59,3.9
361,13.62,1.45,4.1
362,13.75,4.41,4.2
363,14.01,1.13,4.4
364,14.88,2.14,4.2
365,14.79,3.2,3.6
366,14.09,2.68,3.8
